id,psu_no,pid,district,weight,code_ur,a01,a02,a04,d05,d24,indd03,wap16,employed16,ur1,lfpr,sub,jobsearch,plf,youth,young,main_sect,attained,cash,age5,age10,usualhrs,usual_h,act_hrs,acthrs,ya,usualhrsc,usualhc,status1,lfs_round,district_1,c21,tvt,a0a,a0b,a0c,a0d,a1a,a1b,i08,i09,i10,i11,i12,lfs_year,weight2,d03b1
146,1121,11210601,11,39.34027410271063,1,2,1,29,4,,11,1,100,0,100,2,1,,,1,3,4,,6,2,6,72,72,6,1,,,1,9,,,,,,,,,,,,,,,2020,9.835068702697754,64
147,1121,11210602,11,39.34027410271063,1,1,3,2,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,9.835068702697754,
148,1121,11210603,11,39.34027410271063,1,2,7,25,1,,14,1,100,0,100,2,1,,,1,3,3,40000,6,2,5,50,50,5,1,,,1,9,,,,,,,,,,,,,,,2020,9.835068702697754,81
149,1121,11210604,11,39.34027410271063,1,2,10,25,1,,20,1,100,0,100,2,1,,,1,3,2,15000,6,2,3,40,40,3,1,,,1,9,,,,,,,,,,,,,,,2020,9.835068702697754,97
150,1121,11210701,11,39.34027410271063,1,1,1,53,1,,15,1,100,0,100,2,1,,,,3,5,300000,11,3,4,45,45,4,2,,,1,9,,,,,,,,,,,,,,,2020,9.835068702697754,84
151,1121,11210702,11,39.34027410271063,1,2,2,45,,,,1,0,,0,2,1,2,,,,5,,10,3,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,9.835068702697754,
152,1121,11210703,11,39.34027410271063,1,2,3,18,,,,1,0,,0,2,1,,1,1,,3,,4,1,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,9.835068702697754,
153,1121,11210704,11,39.34027410271063,1,1,3,17,,,,1,0,,0,2,1,,1,1,,3,,4,1,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,9.835068702697754,
154,1121,11210705,11,39.34027410271063,1,1,3,15,,,,,,,,,1,,,,,3,,4,,,,,,,,,3,9,,,,,,,,,,,,,,,2020,9.835068702697754,
155,1121,11210706,11,39.34027410271063,1,2,10,19,1,,20,1,100,0,100,2,1,,1,1,3,2,15000,4,1,5,49,49,5,1,,,1,9,,,,,,,,,,,,,,,2020,9.835068702697754,97
156,1121,11210801,11,39.34027410271063,1,2,1,30,,,,1,0,100,100,2,1,,,1,,5,,7,2,,,,,1,,,2,9,,D,,,,,,,,,,,,,2020,9.835068702697754,
157,1121,11210901,11,39.34027410271063,1,1,1,39,1,,9,1,100,0,100,2,1,,,,3,5,500000,8,3,5,54,54,5,2,,,1,9,,,,,,,,,,,,,,,2020,9.835068702697754,55
158,1121,11210902,11,39.34027410271063,1,2,2,29,,,,1,0,100,100,2,1,,,1,,4,,6,2,,,,,1,,,2,9,,G,,,,,,,,,,,,,2020,9.835068702697754,
159,1121,11210903,11,39.34027410271063,1,2,3,7,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,9.835068702697754,
160,1121,11210904,11,39.34027410271063,1,2,3,5,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,9.835068702697754,
161,1121,11210905,11,39.34027410271063,1,1,3,3,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,9.835068702697754,
162,1121,11210908,11,39.34027410271063,1,1,3,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,9.835068702697754,
163,1121,11210909,11,39.34027410271063,1,2,10,20,1,,20,1,100,0,100,2,1,,1,1,3,2,20000,5,1,5,54,54,5,1,,,1,9,,,,,,,,,,,,,,,2020,9.835068702697754,97
164,1121,11211101,11,39.34027410271063,1,1,1,26,1,,14,1,100,0,100,2,1,,,1,3,3,39000,6,2,6,72,72,6,1,,,1,9,,,,,,,,,,,,,,,2020,9.835068702697754,80
165,1121,11211102,11,39.34027410271063,1,2,7,29,1,,5,1,100,0,100,2,1,,,1,2,4,50000,6,2,5,54,54,5,1,,,1,9,,,,,,,,,,,,,,,2020,9.835068702697754,36
166,1121,11211201,11,39.34027410271063,1,2,1,43,4,,3,1,100,0,100,2,1,,,,2,2,,9,3,5,60,60,5,2,,,1,9,,,,,,,,,,,,,,,2020,9.835068702697754,14
167,1121,11211202,11,39.34027410271063,1,2,11,36,,,,1,0,,0,2,1,2,,,,2,,8,3,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,9.835068702697754,
168,1121,11211301,11,39.34027410271063,1,2,1,46,1,,10,1,100,0,100,2,1,,,,3,4,150000,10,3,4,45,45,4,2,,,1,9,,,,,,,,,,,,,,,2020,9.835068702697754,61
169,1121,11211401,11,39.34027410271063,1,1,1,75,,,,1,0,,0,2,1,,,,,3,,16,5,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,9.835068702697754,
170,1121,11211402,11,39.34027410271063,1,1,3,39,1,,20,1,100,0,100,2,1,,,,3,4,780000,8,3,1,16,16,1,2,,,1,9,,,,,,,,,,,,,,,2020,9.835068702697754,97
171,1121,11211403,11,39.34027410271063,1,1,5,18,,,,1,0,,0,2,1,,1,1,,4,,4,1,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,9.835068702697754,
172,1121,11211404,11,39.34027410271063,1,2,5,19,,,,1,0,,0,2,1,,1,1,,3,,4,1,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,9.835068702697754,
173,1121,11211407,11,39.34027410271063,1,2,10,34,1,,20,1,100,0,100,2,1,,,,3,1,25000,7,2,6,63,63,6,2,,,1,9,,,,,,,,,,,,,,,2020,9.835068702697754,97
174,1121,11211501,11,39.34027410271063,1,1,1,47,1,,17,1,100,0,100,2,1,,,,3,4,150000,10,3,4,45,45,4,2,,,1,9,,,,,,,,,,,,,,,2020,9.835068702697754,86
175,1121,11211502,11,39.34027410271063,1,2,2,24,,,,1,0,,0,2,1,,1,1,,1,,5,1,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,9.835068702697754,
176,1121,11211503,11,39.34027410271063,1,1,3,2,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,9.835068702697754,
177,1121,11211504,11,39.34027410271063,1,2,7,51,1,,17,1,100,0,100,2,1,,,,3,4,200000,11,3,4,45,45,4,2,,,1,9,,,,,,,,,,,,,,,2020,9.835068702697754,86
178,1121,11211505,11,39.34027410271063,1,2,10,22,1,,20,1,100,0,100,2,1,,1,1,3,2,15000,5,1,5,60,60,5,1,,,1,9,,,,,,,,,,,,,,,2020,9.835068702697754,97
179,1121,11211506,11,39.34027410271063,1,1,3,0,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,9.835068702697754,
180,1121,11211601,11,39.34027410271063,1,1,1,29,1,,7,1,100,0,100,2,1,,,1,3,4,80000,6,2,5,55,55,5,1,,,1,9,,,,,,,,,,,,,,,2020,9.835068702697754,47
181,1121,11211602,11,39.34027410271063,1,2,2,34,4,,3,1,100,0,100,2,1,,,,2,2,,7,2,4,45,45,4,2,,,1,9,,,,,,,,,,,,,,,2020,9.835068702697754,14
182,1122,11220101,11,147.31889610361142,1,1,1,28,1,,8,1,100,0,100,2,1,,,1,3,2,78000,6,2,1,13,65,6,1,,,1,9,,,,,,,,,,,,,,,2020,36.8297233581543,49
183,1122,11220102,11,147.31889610361142,1,1,11,28,1,,14,1,100,0,100,2,1,,,1,3,2,52000,6,2,1,8,24,1,1,,,1,9,,,,,,,,,,,,,,,2020,36.8297233581543,82
184,1122,11220201,11,147.31889610361142,1,1,1,38,1,,6,1,100,0,100,2,1,,,,2,1,65000,8,3,1,10,40,3,2,,,1,9,,,,,,,,,,,,,,,2020,36.8297233581543,41
185,1122,11220301,11,147.31889610361142,1,1,1,36,1,,15,1,100,0,100,2,1,,,,3,5,378000,8,3,4,45,45,4,2,,,1,9,,,,,,,,,,,,,,,2020,36.8297233581543,84
186,1122,11220302,11,147.31889610361142,1,2,2,33,4,,7,1,100,0,100,2,1,,,,3,5,,7,2,4,45,45,4,2,,,1,9,,,,,,,,,,,,,,,2020,36.8297233581543,47
187,1122,11220303,11,147.31889610361142,1,1,3,2,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,36.8297233581543,
188,1122,11220304,11,147.31889610361142,1,1,3,2,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,36.8297233581543,
189,1122,11220305,11,147.31889610361142,1,1,3,2,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,36.8297233581543,
190,1122,11220308,11,147.31889610361142,1,2,10,19,1,,20,1,100,0,100,2,1,,1,1,3,1,20000,4,1,5,49,49,5,1,,,1,9,,,,,,,,,,,,,,,2020,36.8297233581543,97
191,1122,11220401,11,147.31889610361142,1,2,1,27,1,,7,1,100,0,100,2,1,,,1,3,1,50000,6,2,4,42,42,4,1,,,1,9,,,,,,,,,,,,,,,2020,36.8297233581543,47
192,1122,11220403,11,147.31889610361142,1,2,3,5,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,36.8297233581543,
193,1122,11220501,11,147.31889610361142,1,1,1,30,,,,1,0,,0,2,1,,,1,,4,,7,2,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,36.8297233581543,
194,1122,11220502,11,147.31889610361142,1,1,9,28,1,,14,1,100,0,100,2,1,,,1,3,4,103000,6,2,6,72,72,6,1,,,1,9,,,,,,,,,,,,,,,2020,36.8297233581543,80
195,1122,11220601,11,147.31889610361142,1,2,1,30,1,,6,1,100,0,100,2,1,,,1,2,2,26000,7,2,2,25,25,2,1,,,1,9,,,,,,,,,,,,,,,2020,36.8297233581543,42
196,1122,11220602,11,147.31889610361142,1,1,7,21,1,,1,1,100,0,100,2,1,,1,1,1,3,10833.3330078125,5,1,3,36,18,1,1,,,1,9,,,,,,,,,,,,,,,2020,36.8297233581543,1
197,1122,11220701,11,147.31889610361142,1,1,1,47,4,,19,1,100,0,100,2,1,,,,3,1,,10,3,4,44,24,1,2,,,1,9,,,,,,,,,,,,,,,2020,36.8297233581543,95
198,1122,11220702,11,147.31889610361142,1,2,3,17,,,,1,0,,0,2,1,,1,1,,2,,4,1,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,36.8297233581543,
199,1122,11220703,11,147.31889610361142,1,2,3,14,,,,,,,,,1,,,,,1,,3,,,,,,,,,3,9,,,,,,,,,,,,,,,2020,36.8297233581543,
200,1122,11220704,11,147.31889610361142,1,2,3,14,,,,,,,,,1,,,,,2,,3,,,,,,,,,3,9,,,,,,,,,,,,,,,2020,36.8297233581543,
201,1122,11220705,11,147.31889610361142,1,1,3,6,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,36.8297233581543,
202,1122,11220706,11,147.31889610361142,1,1,3,6,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,36.8297233581543,
203,1122,11220707,11,147.31889610361142,1,2,2,45,,,,1,0,,0,2,1,2,,,,1,,10,3,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,36.8297233581543,
204,1122,11220801,11,147.31889610361142,1,1,1,37,1,,6,1,100,0,100,2,1,,,,2,1,65000,8,3,4,45,45,4,2,,,1,9,,,,,,,,,,,,,,,2020,36.8297233581543,41
205,1122,11220802,11,147.31889610361142,1,2,2,35,,,,1,0,100,100,2,1,,,,,2,,8,3,,,,,2,,,2,9,,A,,,,,,,,,,,,,2020,36.8297233581543,
206,1122,11220803,11,147.31889610361142,1,2,3,5,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,36.8297233581543,
207,1122,11220804,11,147.31889610361142,1,2,3,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,36.8297233581543,
208,1122,11220901,11,147.31889610361142,1,1,1,34,4,,7,1,100,0,100,2,1,,,,3,1,,7,2,3,36,36,3,2,,,1,9,,,,,,,,,,,,,,,2020,36.8297233581543,47
209,1122,11221001,11,147.31889610361142,1,1,1,32,4,,6,1,100,0,100,2,1,,,,2,5,,7,2,4,45,45,4,2,,,1,9,,,,,,,,,,,,,,,2020,36.8297233581543,41
210,1122,11221002,11,147.31889610361142,1,2,2,30,,,,1,0,,0,2,1,2,,1,,5,,7,2,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,36.8297233581543,
211,1122,11221003,11,147.31889610361142,1,2,3,3,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,36.8297233581543,
212,1122,11221004,11,147.31889610361142,1,1,3,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,36.8297233581543,
213,1122,11221005,11,147.31889610361142,1,2,10,17,1,,20,1,100,0,100,2,1,,1,1,3,2,15000,4,1,5,56,56,5,1,,,1,9,,,,,,,,,,,,,,,2020,36.8297233581543,97
214,1122,11221101,11,147.31889610361142,1,1,1,34,4,,8,1,100,0,100,2,1,,,,3,3,,7,2,4,42,42,4,2,,,1,9,,,,,,,,,,,,,,,2020,36.8297233581543,49
215,1122,11221102,11,147.31889610361142,1,2,2,29,,,,1,0,,0,2,1,,,1,,4,,6,2,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,36.8297233581543,
216,1122,11221103,11,147.31889610361142,1,1,3,0,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,36.8297233581543,
217,1122,11221201,11,147.31889610361142,1,2,1,40,4,,3,1,100,0,100,2,1,,,,2,2,,9,3,5,49,49,5,2,,,1,9,,,,,,,,,,,,,,,2020,36.8297233581543,14
218,1122,11221202,11,147.31889610361142,1,2,3,12,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,36.8297233581543,
219,1122,11221203,11,147.31889610361142,1,1,3,10,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,36.8297233581543,
220,1122,11221204,11,147.31889610361142,1,1,9,24,,,,1,0,,0,2,1,2,1,1,,4,,5,1,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,36.8297233581543,
221,1122,11221205,11,147.31889610361142,1,1,9,3,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,36.8297233581543,
222,1122,11221206,11,147.31889610361142,1,2,10,17,1,,20,1,100,0,100,2,1,,1,1,3,2,15000,4,1,5,56,56,5,1,,,1,9,,,,,,,,,,,,,,,2020,36.8297233581543,97
223,1122,11221301,11,147.31889610361142,1,1,1,63,,,,1,0,,0,2,1,,,,,2,,13,4,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,36.8297233581543,
224,1122,11221302,11,147.31889610361142,1,2,2,38,1,,19,1,100,0,100,2,1,,,,3,1,65000,8,3,5,50,40,3,2,,,1,9,,,,,,,,,,,,,,,2020,36.8297233581543,96
225,1122,11221303,11,147.31889610361142,1,2,3,10,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,36.8297233581543,
226,1122,11221304,11,147.31889610361142,1,2,3,8,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,36.8297233581543,
227,1122,11221305,11,147.31889610361142,1,1,3,5,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,36.8297233581543,
228,1122,11221401,11,147.31889610361142,1,2,1,41,4,,7,1,100,0,100,2,1,,,,3,1,,9,3,5,60,60,5,2,,,1,9,,,,,,,,,,,,,,,2020,36.8297233581543,47
229,1122,11221402,11,147.31889610361142,1,2,3,7,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,36.8297233581543,
230,1122,11221403,11,147.31889610361142,1,1,3,3,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,36.8297233581543,
231,1122,11221501,11,147.31889610361142,1,2,1,31,,,,1,0,100,100,2,1,,,,,1,,7,2,,,,,2,,,2,9,,E,,,,,,,,,,,,,2020,36.8297233581543,
232,1122,11221502,11,147.31889610361142,1,1,3,10,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,36.8297233581543,
233,1122,11221503,11,147.31889610361142,1,2,3,0,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,36.8297233581543,
234,1122,11221601,11,147.31889610361142,1,1,1,23,1,,14,1,100,0,100,2,1,,1,1,3,2,25000,5,1,6,77,77,6,1,,,1,9,,,,,,,,,,,,,,,2020,36.8297233581543,80
235,1122,11221602,11,147.31889610361142,1,2,2,19,,,,1,0,,0,2,1,2,1,1,,2,,4,1,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,36.8297233581543,
236,1122,11221603,11,147.31889610361142,1,2,3,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,36.8297233581543,
237,1123,11230101,11,347.4027418161097,2,1,1,63,1,,3,1,100,0,100,2,1,,,,2,1,70000,13,4,4,48,48,4,2,,,1,9,,,,,,,,,,,,,,,2020,86.8506851196289,10
238,1123,11230102,11,347.4027418161097,2,2,2,61,,,,1,0,,0,1,1,,,,,1,,13,4,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,86.8506851196289,
239,1123,11230103,11,347.4027418161097,2,2,5,14,,,,,,,,,1,,,,,2,,3,,,,,,,,,3,9,,,,,,,,,,,,,,,2020,86.8506851196289,
240,1123,11230201,11,347.4027418161097,2,1,1,29,4,,8,1,100,0,100,2,1,,,1,3,4,,6,2,5,60,60,5,1,,,1,9,,,,,,,,,,,,,,,2020,86.8506851196289,49
241,1123,11230202,11,347.4027418161097,2,2,2,19,,,,1,0,,0,2,1,2,1,1,,3,,4,1,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,86.8506851196289,
242,1123,11230203,11,347.4027418161097,2,1,3,0,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,86.8506851196289,
243,1123,11230204,11,347.4027418161097,2,2,3,0,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,86.8506851196289,
244,1123,11230301,11,347.4027418161097,2,2,1,28,4,,7,1,100,0,100,2,1,,,1,3,1,,6,2,2,30,20,1,1,,,1,9,,,,,,,,,,,,,,,2020,86.8506851196289,47
245,1123,11230302,11,347.4027418161097,2,1,3,2,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,86.8506851196289,
246,1123,11230303,11,347.4027418161097,2,1,3,7,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,86.8506851196289,
247,1123,11230401,11,347.4027418161097,2,1,1,68,4,,3,1,100,0,100,1,1,,,,2,1,,14,5,1,24,8,1,2,,,1,9,,,,,,,,,,,,,,,2020,86.8506851196289,16
248,1123,11230402,11,347.4027418161097,2,2,2,65,,,,1,0,,0,1,1,,,,,1,,14,5,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,86.8506851196289,
249,1123,11230403,11,347.4027418161097,2,1,3,20,1,,3,1,100,0,100,2,1,,1,1,2,2,43333.33203125,5,1,1,24,12,1,1,,,1,9,,,,,,,,,,,,,,,2020,86.8506851196289,16
250,1123,11230404,11,347.4027418161097,2,1,3,16,,,,1,0,,0,1,1,2,1,1,,2,,4,1,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,86.8506851196289,
251,1123,11230501,11,347.4027418161097,2,1,1,30,4,,8,1,100,0,100,2,1,,,1,3,1,,7,2,3,35,35,3,1,,,1,9,,,,,,,,,,,,,,,2020,86.8506851196289,52
252,1123,11230502,11,347.4027418161097,2,2,2,26,,,,1,0,,0,2,1,2,,1,,1,,6,2,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,86.8506851196289,
253,1123,11230503,11,347.4027418161097,2,1,3,5,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,86.8506851196289,
254,1123,11230504,11,347.4027418161097,2,1,3,3,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,86.8506851196289,
255,1123,11230505,11,347.4027418161097,2,1,3,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,86.8506851196289,
256,1123,11230601,11,347.4027418161097,2,1,1,58,1,,3,1,100,0,100,2,1,,,,2,1,340000,12,4,5,55,33,2,2,,,1,9,,,,,,,,,,,,,,,2020,86.8506851196289,20
257,1123,11230602,11,347.4027418161097,2,2,2,50,,,,1,0,,0,1,1,,,,,2,,11,3,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,86.8506851196289,
258,1123,11230603,11,347.4027418161097,2,1,11,41,4,,1,1,100,0,100,2,1,,,,1,1,,9,3,3,35,35,3,2,,,1,9,,,,,,,,,,,,,,,2020,86.8506851196289,1
259,1123,11230702,11,347.4027418161097,2,2,1,37,,,,1,0,100,100,2,1,,,,,1,,8,3,,,,,2,,,2,9,,E,,,,,,,,,,,,,2020,86.8506851196289,
260,1123,11230703,11,347.4027418161097,2,2,3,5,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,86.8506851196289,
261,1123,11230704,11,347.4027418161097,2,2,3,16,,,,1,0,,0,2,1,2,1,1,,1,,4,1,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,86.8506851196289,
262,1123,11230705,11,347.4027418161097,2,2,3,13,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,86.8506851196289,
263,1123,11230707,11,347.4027418161097,2,2,3,8,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,86.8506851196289,
264,1123,11230801,11,347.4027418161097,2,1,1,50,4,,6,1,100,0,100,2,1,,,,2,2,,11,3,4,45,27,2,2,,,1,9,,,,,,,,,,,,,,,2020,86.8506851196289,41
265,1123,11230802,11,347.4027418161097,2,2,2,49,,,,1,0,,0,1,1,2,,,,1,,10,3,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,86.8506851196289,
266,1123,11230803,11,347.4027418161097,2,1,3,21,4,,6,1,100,0,100,2,1,,1,1,2,1,,5,1,4,45,9,1,1,,,1,9,,,,,,,,,,,,,,,2020,86.8506851196289,41
267,1123,11230804,11,347.4027418161097,2,1,3,20,4,,8,1,100,0,100,2,1,,1,1,3,1,,5,1,3,35,10,1,1,,,1,9,,,,,,,,,,,,,,,2020,86.8506851196289,49
268,1123,11230805,11,347.4027418161097,2,1,3,18,4,,7,1,100,0,100,2,1,,1,1,3,1,,4,1,3,35,35,3,1,,,1,9,,,,,,,,,,,,,,,2020,86.8506851196289,47
269,1123,11230806,11,347.4027418161097,2,1,3,15,,,,,,,,,1,,,,,1,,4,,,,,,,,,3,9,,,,,,,,,,,,,,,2020,86.8506851196289,
270,1123,11230807,11,347.4027418161097,2,1,3,12,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,86.8506851196289,
271,1123,11230808,11,347.4027418161097,2,2,3,9,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,86.8506851196289,
272,1123,11230809,11,347.4027418161097,2,2,3,6,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,86.8506851196289,
273,1123,11230810,11,347.4027418161097,2,2,5,3,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,86.8506851196289,
274,1123,11230901,11,347.4027418161097,2,2,1,61,,,,1,0,,0,1,1,,,,,1,,13,4,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,86.8506851196289,
275,1123,11231001,11,347.4027418161097,2,1,1,30,1,,7,1,100,0,100,2,1,,,1,3,2,,7,2,6,63,45,4,1,,,1,9,,,,,,,,,,,,,,,2020,86.8506851196289,47
276,1123,11231002,11,347.4027418161097,2,2,2,31,4,,7,1,100,0,100,2,1,,,,3,2,,7,2,5,60,50,5,2,,,1,9,,,,,,,,,,,,,,,2020,86.8506851196289,47
277,1123,11231003,11,347.4027418161097,2,1,3,8,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,86.8506851196289,
278,1123,11231004,11,347.4027418161097,2,2,3,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,86.8506851196289,
279,1123,11231006,11,347.4027418161097,2,2,3,14,,,,,,,,,1,,,,,1,,3,,,,,,,,,3,9,,,,,,,,,,,,,,,2020,86.8506851196289,
280,1123,11231007,11,347.4027418161097,2,2,9,12,,,,,,,,,1,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,,,,2020,86.8506851196289,
281,1123,11231101,11,347.4027418161097,2,1,1,33,4,,8,1,100,0,100,2,1,,,,3,1,,7,2,5,60,50,5,2,,,1,9,,,,,,,,,,,,,,,2020,86.8506851196289,49
282,1123,11231102,11,347.4027418161097,2,2,2,32,,,,1,0,,0,2,1,2,,,,1,,7,2,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,86.8506851196289,
283,1123,11231103,11,347.4027418161097,2,2,3,5,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,86.8506851196289,
284,1123,11231104,11,347.4027418161097,2,2,3,2,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,86.8506851196289,
285,1123,11231201,11,347.4027418161097,2,1,1,33,1,,3,1,100,0,100,2,1,,,,2,2,70000,7,2,6,72,72,6,2,,,1,9,,,,,,,,,,,,,,,2020,86.8506851196289,25
286,1123,11231202,11,347.4027418161097,2,2,2,29,,,,1,0,,0,2,1,2,,1,,2,,6,2,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,86.8506851196289,
287,1123,11231204,11,347.4027418161097,2,1,3,4,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,86.8506851196289,
288,1123,11231301,11,347.4027418161097,2,1,1,39,4,,8,1,100,0,100,2,1,,,,3,1,,8,3,4,48,48,4,2,,,1,9,,,,,,,,,,,,,,,2020,86.8506851196289,49
289,1123,11231302,11,347.4027418161097,2,2,2,29,,,,1,0,100,100,2,1,,,1,,1,,6,2,,,,,1,,,2,9,,E,,,,,,,,,,,,,2020,86.8506851196289,
290,1123,11231303,11,347.4027418161097,2,2,3,9,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,86.8506851196289,
291,1123,11231304,11,347.4027418161097,2,2,3,7,,,,,,,,,1,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,2020,86.8506851196289,
292,1123,11231305,11,347.4027418161097,2,2,3,3,,,,,,,,,1,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,2020,86.8506851196289,
293,1123,11231401,11,347.4027418161097,2,1,1,54,1,,3,1,100,0,100,2,1,,,,2,1,20000,11,3,6,70,70,6,2,,,1,9,,,,,,,,,,,,,,,2020,86.8506851196289,25
294,1123,11231402,11,347.4027418161097,2,2,2,51,,,,1,0,,0,2,1,2,,,,1,,11,3,,,,,2,,,3,9,,,,,,,,,,,,,,,2020,86.8506851196289,
295,1123,11231403,11,347.4027418161097,2,1,3,17,,,,1,0,,0,2,1,,1,1,,1,,4,1,,,,,1,,,3,9,,,,,,,,,,,,,,,2020,86.8506851196289,
